user_id,pred3
21310,"Home Decor,Fashion,Phones"
21316,"Phones,Toys,Pet Supplies"
21317,"Phones,Toys,Fashion"
21320,"Phones,Fashion,Gaming"
21323,"Phones,Home Decor,Books"
21324,"Fashion,Toys,Phones"
21326,"Toys,Fashion,Back to School"
21329,"Phones,Home Decor,Back to School"
21330,"Phones,Fashion,Toys"
21331,"Fashion,Back to School,Phones"
21335,"Beauty Products,Books,Toys"
21341,"Fashion,Phones,Board Games"
21342,"Fashion,Back to School,Phones"
21344,"Fashion,Back to School,Painiting Supplies"
21346,"Phones,Fashion,Back to School"
21347,"Phones,Fashion,Toys"
21351,"Phones,Back to School,Pet Supplies"
21353,"Fashion,Home Decor,Back to School"
21354,"Home Decor,Back to School,Phones"
21357,"Groceries,Back to School,Phones"
21367,"Phones,Toys,Fitness"
21369,"Phones,Home Decor,Back to School"
21373,"Phones,Toys,Books"
21375,"Phones,Gaming,Home Decor"
21382,"Phones,Toys,Fitness"
21383,"Phones,Toys,Fashion"
21384,"Fashion,Gaming,Consumer Durables"
21385,"Phones,Groceries,Fashion"
21387,"Phones,Fashion,Groceries"
21388,"Home Decor,Fashion,Phones"
21389,"Toys,Phones,Home Decor"
21392,"Phones,Fashion,Back to School"
21393,"Home Decor,Toys,Phones"
21395,"Home Decor,Toys,Phones"
21396,"Home Decor,Toys,Fashion"
21402,"Fashion,Phones,Gaming"
21405,"Fashion,Phones,Home Decor"
21406,"Gaming,Home Decor,Board Games"
21408,"Phones,Fashion,Home Decor"
21410,"Phones,Fashion,Home Decor"
21411,"Home Decor,Phones,Gaming"
21414,"Fashion,Phones,Toys"
21416,"Phones,Home Decor,Fashion"
21417,"Phones,Fashion,Gaming"
21421,"Toys,Groceries,Back to School"
21422,"Fashion,Phones,Toys"
21423,"Phones,Fashion,Pet Supplies"
21425,"Phones,Books,Fashion"
21426,"Phones,Fashion,Consumer Durables"
21429,"Home Decor,Phones,Toys"
21430,"Phones,Fashion,Toys"
21431,"Phones,Fashion,Toys"
21433,"Phones,Toys,Consumer Durables"
21435,"Fashion,Gaming,Home Decor"
21438,"Phones,Fashion,Toys"
21439,"Fashion,Phones,Back to School"
21441,"Phones,Laptops,Books"
21443,"Fashion,Phones,Painiting Supplies"
21445,"Phones,Groceries,Fashion"
21447,"Phones,Home Decor,Groceries"
21454,"Phones,Fashion,Toys"
21455,"Home Decor,Fashion,Toys"
21458,"Fashion,Phones,Home Decor"
21459,"Home Decor,Phones,Gaming"
21461,"Fashion,Toys,Home Decor"
21463,"Phones,Books,Fashion"
21466,"Fashion,Books,Gaming"
21468,"Phones,Fashion,Back to School"
21469,"Fashion,Phones,Consumer Durables"
21472,"Phones,Fashion,Toys"
21473,"Phones,Back to School,TVs"
21477,"Phones,Toys,Fashion"
21479,"Phones,Home Decor,Fashion"
21484,"Toys,Fashion,Phones"
21485,"Toys,Fashion,Back to School"
21491,"Phones,Gaming,Fashion"
21496,"Phones,Toys,Ereaders"
21497,"Toys,Books,Phones"
21500,"Phones,Gaming,Kitchen cleaning Supplies"
21504,"Phones,Back to School,Fashion"
21506,"Home Decor,Toys,Fashion"
21514,"Fashion,Phones,Toys"
21515,"Fashion,Phones,Back to School"
21525,"Phones,Toys,Fashion"
21527,"Phones,Fashion,Toys"
21528,"Phones,Toys,Groceries"
21529,"Phones,Ereaders,Gaming"
21531,"Home Decor,Phones,Painiting Supplies"
21532,"Fashion,Phones,Home Decor"
21533,"Home Decor,Phones,Toys"
21534,"Phones,Home Decor,Toys"
21535,"Phones,Home Decor,Beauty Products"
21536,"Toys,Phones,Home Decor"
21539,"Fashion,Phones,Consumer Durables"
21549,"Phones,Fashion,Home Decor"
21550,"Phones,Toys,Fashion"
21556,"Phones,Fashion,Toys"
21560,"Toys,Phones,Pet Supplies"
21561,"Phones,Fashion,Painiting Supplies"
21567,"Fashion,Phones,Back to School"
21571,"Phones,Fashion,Board Games"
21572,"Fashion,Phones,Gaming"
21573,"Phones,Home Decor,Ereaders"
21576,"Fashion,Phones,Books"
21578,"Fashion,Back to School,Phones"
21580,"Phones,Fashion,Groceries"
21581,"Toys,Phones,Board Games"
21583,"Phones,Toys,Groceries"
21584,"Phones,Fashion,Home Decor"
21585,"Fashion,Phones,Back to School"
21587,"Phones,Toys,Home Decor"
21589,"Toys,Fashion,Phones"
21590,"Phones,Back to School,Groceries"
21591,"Phones,Fashion,Consumer Durables"
21593,"Groceries,Toys,Home Decor"
21599,"Fashion,Phones,Toys"
21603,"Phones,Home Decor,Fashion"
21607,"Toys,Phones,Fashion"
21608,"Phones,Fashion,Toys"
21610,"Groceries,Phones,Toys"
21611,"Phones,Fashion,Home Decor"
21612,"Phones,Toys,Beauty Products"
21621,"Phones,Fashion,Consumer Durables"
21622,"Phones,Home Decor,Fashion"
21628,"Phones,Fashion,Board Games"
21632,"Phones,Fashion,Back to School"
21633,"Fashion,Phones,Beauty Products"
21635,"Toys,Phones,Home Decor"
21636,"Fashion,Phones,Gaming"
21639,"Phones,Beauty Products,Kitchen cleaning Supplies"
21641,"Fashion,Toys,TVs"
21648,"Phones,Fashion,Gaming"
21653,"Phones,Fashion,Back to School"
21658,"Gaming,Fashion,Phones"
21661,"Fashion,Back to School,TVs"
21662,"Fashion,Home Decor,Back to School"
21663,"Fashion,Phones,Gaming"
21665,"Back to School,Fashion,Phones"
21666,"Fashion,Phones,Gaming"
21668,"Toys,Phones,Home Decor"
21671,"Phones,Fashion,Home Decor"
21674,"Phones,Home Decor,Pet Supplies"
21675,"Phones,Home Decor,Toys"
21679,"Home Decor,Phones,Fashion"
21681,"Toys,Fashion,Pet Supplies"
21682,"Back to School,Home Decor,Fashion"
21685,"Phones,Back to School,Home Decor"
21690,"Phones,Groceries,Fashion"
21691,"Fashion,Toys,Phones"
21700,"Phones,Fashion,Toys"
21701,"Toys,Fashion,Phones"
21703,"Home Decor,Toys,Fashion"
21707,"Phones,Gaming,Pet Supplies"
21708,"Fashion,Toys,Kitchen cleaning Supplies"
21711,"Phones,Board Games,Kitchen cleaning Supplies"
21713,"Phones,Fashion,Back to School"
21714,"Phones,Toys,Board Games"
21715,"Phones,Home Decor,Fashion"
21716,"Phones,Toys,Fashion"
21717,"Phones,Home Decor,Fashion"
21719,"Phones,Home Decor,Fashion"
21723,"Phones,Fashion,Groceries"
21725,"Toys,Phones,Fashion"
21726,"Fashion,Beauty Products,Home Decor"
21727,"Fashion,Toys,Fitness"
21731,"Phones,Toys,Fashion"
21734,"Phones,Fashion,Toys"
21737,"Phones,Fashion,Toys"
21738,"Phones,Home Decor,Gaming"
21739,"Phones,Groceries,Fitness"
21744,"Phones,Beauty Products,Toys"
21750,"Phones,Toys,Fashion"
21754,"Phones,Toys,Fashion"
21757,"Phones,Home Decor,Gaming"
21762,"Phones,Home Decor,Fashion"
21764,"Phones,Fashion,Home Decor"
21767,"Phones,Fashion,Toys"
21771,"Toys,Fashion,Back to School"
21773,"Phones,Home Decor,Pet Supplies"
21779,"Back to School,Fashion,Phones"
21780,"Phones,Home Decor,Fashion"
21781,"Fashion,Toys,Groceries"
21782,"Fashion,Toys,Phones"
21785,"Phones,Fashion,Pet Supplies"
21789,"Phones,Fashion,Back to School"
21791,"Phones,Toys,Fashion"
21795,"Phones,Fashion,Painiting Supplies"
21796,"Phones,Gaming,Groceries"
21797,"Phones,Painiting Supplies,Board Games"
21800,"Fashion,Home Decor,Phones"
21807,"Phones,Books,Back to School"
21812,"Fashion,Phones,Books"
21815,"Fashion,Phones,Groceries"
21816,"Phones,Fashion,Toys"
21817,"Fashion,Phones,Toys"
21830,"Phones,Home Decor,Fashion"
21831,"Toys,Kitchen cleaning Supplies,Fashion"
21832,"Phones,Ereaders,Groceries"
21836,"Phones,Fashion,Toys"
21837,"Toys,Phones,Fashion"
21842,"Fashion,Gaming,Phones"
21844,"Phones,Toys,Fashion"
21850,"Toys,Phones,Kitchen cleaning Supplies"
21855,"Phones,Fashion,Toys"
21857,"Fashion,Toys,Home Decor"
21859,"Phones,Fashion,Home Decor"
21860,"Phones,Fashion,Toys"
21862,"Phones,Gaming,Home Decor"
21863,"Home Decor,Fashion,Toys"
21865,"Phones,Back to School,Fashion"
21866,"Back to School,Fashion,Phones"
21867,"Fashion,Pet Supplies,Painiting Supplies"
21868,"Phones,Toys,Fitness"
21869,"Fashion,Books,Toys"
21870,"Back to School,Phones,Home Decor"
21874,"Phones,Fashion,Books"
21878,"Fashion,Fitness,Phones"
21883,"Phones,Fashion,Back to School"
21887,"Back to School,Fitness,Phones"
21888,"Phones,Back to School,Fashion"
21892,"Gaming,Painiting Supplies,Home Decor"
21898,"Phones,Home Decor,Fashion"
21899,"Home Decor,Fashion,Phones"
21905,"Home Decor,Phones,Gaming"
21908,"Fashion,Books,Back to School"
21912,"Phones,Toys,Laptops"
21913,"Fashion,Gaming,Home Decor"
21914,"Phones,Toys,Home Decor"
21916,"Phones,Toys,Fashion"
21917,"Fashion,Phones,Back to School"
21918,"Phones,Fashion,Back to School"
21919,"Phones,Fashion,Back to School"
21920,"Back to School,Fashion,Gaming"
21925,"Phones,Toys,Fashion"
21926,"Fashion,Phones,Home Decor"
21927,"Fashion,Home Decor,Phones"
21929,"Phones,Home Decor,Fashion"
21930,"Fashion,Phones,Toys"
21935,"Phones,Fashion,Toys"
21936,"Phones,Fashion,Toys"
21939,"Fashion,Toys,Phones"
21942,"Phones,Fashion,Toys"
21943,"Phones,Toys,Fitness"
21944,"Fashion,Phones,Toys"
21946,"Phones,Fashion,Toys"
21948,"Phones,Gaming,Home Decor"
21952,"Phones,Books,Ereaders"
21953,"Home Decor,Fashion,Gaming"
21955,"Fashion,Phones,Toys"
21956,"Phones,Fashion,Toys"
21960,"Phones,Fashion,Toys"
21966,"Home Decor,Fashion,Phones"
21968,"Phones,Fashion,Groceries"
21975,"Pet Supplies,Back to School,Phones"
21976,"Toys,Fashion,Laptops"
21977,"Phones,Toys,Board Games"
21978,"Phones,Gaming,Kitchen cleaning Supplies"
21979,"Books,Phones,Toys"
21981,"Fashion,Phones,Toys"
21983,"Toys,Gaming,Phones"
21985,"Fashion,Phones,Groceries"
21990,"Fashion,Phones,Toys"
21991,"Phones,Toys,Home Decor"
21992,"Phones,Toys,Fashion"
21994,"Phones,Fashion,Laptops"
21996,"Phones,Toys,Groceries"
21998,"Fashion,Back to School,Phones"
22001,"Phones,Fitness,Painiting Supplies"
22002,"Fashion,Gaming,Home Decor"
22008,"Phones,Home Decor,Fashion"
22010,"Fashion,Phones,Gaming"
22012,"Phones,Gaming,Fashion"
22015,"Phones,Beauty Products,Books"
22018,"Phones,Fashion,Toys"
22019,"Phones,Fashion,Back to School"
22024,"Phones,Home Decor,Toys"
22029,"Fashion,Phones,Toys"
22032,"Phones,Groceries,Back to School"
22034,"Home Decor,Phones,Toys"
22035,"Phones,Toys,Board Games"
22039,"Phones,Toys,Groceries"
22040,"Phones,Toys,Back to School"
22041,"Phones,Home Decor,Gaming"
22042,"Phones,Fashion,Gaming"
22045,"Fashion,Toys,Phones"
22048,"Fashion,Gaming,Phones"
22049,"Home Decor,Phones,Fashion"
22055,"Phones,Back to School,Home Decor"
22056,"Fashion,Phones,Toys"
22060,"Toys,Phones,Ereaders"
22064,"Toys,Phones,Board Games"
22065,"Phones,Fashion,Back to School"
22066,"Home Decor,Toys,Phones"
22068,"Fashion,Groceries,Phones"
22070,"Phones,Kitchen cleaning Supplies,Fashion"
22072,"Board Games,Home Decor,Toys"
22073,"Phones,Fashion,Toys"
22074,"Board Games,Home Decor,Fashion"
22077,"Phones,Toys,Home Decor"
22079,"Toys,Fitness,Phones"
22080,"Fashion,Phones,Toys"
22083,"Toys,Phones,Board Games"
22084,"Phones,Fashion,Toys"
22088,"Phones,Home Decor,Fashion"
22090,"Phones,Fitness,Fashion"
22093,"Home Decor,Fashion,Toys"
22096,"Gaming,Home Decor,Fashion"
22099,"Fashion,Phones,Toys"
22100,"Phones,Home Decor,Groceries"
22101,"Phones,Toys,Books"
22103,"Fashion,Phones,Ereaders"
22104,"Phones,Toys,Home Decor"
22106,"Fashion,Phones,Gaming"
22107,"Phones,Fashion,Toys"
22109,"Fashion,Phones,Groceries"
22111,"Kitchen cleaning Supplies,Toys,Phones"
22112,"Gaming,Phones,Fashion"
22115,"Fashion,Phones,Toys"
22116,"Phones,Toys,Home Decor"
22119,"Phones,Fashion,Toys"
22121,"Phones,Back to School,Fashion"
22126,"Toys,Phones,Pet Supplies"
22129,"Phones,Toys,Home Decor"
22130,"Phones,Toys,Fashion"
22135,"Toys,Phones,Painiting Supplies"
22138,"Fashion,Toys,Phones"
22139,"Fashion,Kitchen cleaning Supplies,Ereaders"
22141,"Fashion,Toys,Phones"
22142,"Fashion,Phones,Home Decor"
22145,"Phones,Home Decor,Back to School"
22146,"Phones,Fashion,Laptops"
22150,"Toys,Phones,Fitness"
22152,"Toys,Phones,Home Decor"
22153,"Phones,Fashion,Toys"
22155,"Fashion,Back to School,Phones"
22159,"Phones,Home Decor,Fashion"
22165,"Gaming,Home Decor,Beauty Products"
22168,"Phones,Fashion,Toys"
22169,"Home Decor,Fashion,Gaming"
22174,"Phones,Fashion,Gaming"
22178,"Fashion,Phones,Gaming"
22182,"Fashion,Phones,Toys"
22184,"Phones,Home Decor,Fashion"
22185,"Fashion,Phones,Home Decor"
22186,"Toys,Phones,Fashion"
22188,"Home Decor,Toys,Fashion"
22194,"Fashion,Phones,Ereaders"
22197,"Phones,Home Decor,Fashion"
22198,"Toys,Phones,Beauty Products"
22200,"Fashion,Toys,Phones"
22201,"Fashion,Phones,Gaming"
22202,"Fashion,Phones,Toys"
22206,"Fashion,Phones,Home Decor"
22207,"Phones,Toys,Fashion"
22213,"Phones,Toys,Fashion"
22216,"Phones,Toys,Fashion"
22217,"Phones,Pet Supplies,Home Decor"
22228,"Fashion,Phones,Toys"
22229,"Home Decor,Phones,Toys"
22230,"Phones,Toys,Painiting Supplies"
22231,"Phones,Fashion,Groceries"
22233,"Phones,Fashion,Home Decor"
22235,"Phones,Home Decor,Fashion"
22236,"Phones,Gaming,Fashion"
22238,"Phones,Fashion,Toys"
22240,"Fashion,Phones,Gaming"
22241,"Phones,Home Decor,Fashion"
22244,"Toys,Phones,Home Decor"
22245,"Fashion,Phones,Books"
22246,"Fashion,Phones,Kitchen cleaning Supplies"
22248,"Fashion,Phones,Home Decor"
22249,"Fashion,Phones,Groceries"
22251,"Fashion,Phones,Toys"
22256,"Phones,Fashion,Home Decor"
22258,"Phones,Toys,Home Decor"
22259,"Toys,Home Decor,Ereaders"
22261,"Fashion,Back to School,Phones"
22263,"Phones,Toys,Home Decor"
22264,"Home Decor,Groceries,Gaming"
22265,"Toys,Home Decor,Back to School"
22270,"Phones,Ereaders,Fashion"
22271,"Fashion,Phones,Toys"
22273,"Fashion,Phones,Toys"
22274,"Home Decor,Toys,Fashion"
22275,"Phones,Fashion,Toys"
22279,"Fashion,Phones,Home Decor"
22282,"Phones,Fitness,Fashion"
22284,"Phones,Fashion,Kitchen cleaning Supplies"
22285,"Fashion,Phones,Gaming"
22288,"Phones,Home Decor,Gaming"
22290,"Phones,Home Decor,Back to School"
22291,"Phones,Back to School,Home Decor"
22292,"Fashion,Phones,Gaming"
22297,"Phones,Home Decor,Fashion"
22299,"Phones,Toys,Fitness"
22301,"Phones,Home Decor,Groceries"
22308,"Fitness,Phones,Fashion"
22310,"Back to School,Phones,Home Decor"
22311,"Phones,Fashion,Toys"
22312,"Fashion,Phones,Toys"
22316,"Phones,Fashion,Board Games"
22317,"Fashion,Phones,Painiting Supplies"
22327,"Phones,Home Decor,Fashion"
22328,"Gaming,Fashion,Toys"
22330,"Phones,Toys,Home Decor"
22332,"Fashion,Toys,Beauty Products"
22333,"Fashion,Back to School,Phones"
22335,"Phones,Toys,Fashion"
22336,"Fashion,Phones,Gaming"
22337,"Phones,Back to School,Home Decor"
22338,"Home Decor,Board Games,Fashion"
22339,"Fashion,Phones,Home Decor"
22340,"Phones,Fashion,Painiting Supplies"
22345,"Fitness,Phones,Groceries"
22348,"Phones,Fashion,Home Decor"
22351,"Home Decor,Fashion,Toys"
22354,"Fashion,Phones,Home Decor"
22356,"Fashion,Phones,Groceries"
22362,"Phones,Fashion,Back to School"
22363,"Toys,Phones,Beauty Products"
22364,"Phones,Toys,Home Decor"
22366,"Phones,Fashion,Back to School"
22369,"Phones,Fashion,Gaming"
22370,"Phones,Fashion,Gaming"
22372,"Fashion,Gaming,Kitchen cleaning Supplies"
22373,"Fashion,Phones,Books"
22375,"Phones,Toys,Fashion"
22378,"Board Games,Phones,Groceries"
22380,"Toys,Phones,Fashion"
22388,"Toys,Phones,Fashion"
22391,"Phones,Beauty Products,Home Decor"
22392,"Phones,Fashion,Toys"
22397,"Phones,Toys,Home Decor"
22399,"Phones,Groceries,Fashion"
22401,"Fashion,Phones,Gaming"
22403,"Fashion,Phones,Beauty Products"
22405,"Fashion,Toys,Ereaders"
22409,"Fashion,Gaming,Toys"
22410,"Phones,Beauty Products,Fashion"
22411,"Phones,Back to School,Fitness"
22412,"Home Decor,Phones,Fashion"
22416,"Fitness,Phones,Groceries"
22419,"Fashion,Phones,Toys"
22422,"Gaming,Kitchen cleaning Supplies,Fashion"
22423,"Home Decor,Toys,Books"
22424,"Fashion,Toys,Phones"
22427,"Phones,Fashion,Toys"
22428,"Fashion,Toys,Home Decor"
22430,"Toys,Phones,Home Decor"
22435,"Fashion,Phones,Toys"
22436,"Phones,Home Decor,Groceries"
22439,"Back to School,Phones,Home Decor"
22443,"Phones,Home Decor,Fashion"
22444,"Home Decor,Back to School,Phones"
22445,"Fashion,Toys,Phones"
22446,"Phones,Groceries,Home Decor"
22451,"Fashion,Phones,Toys"
22453,"Phones,Home Decor,Toys"
22454,"Fashion,Phones,Home Decor"
22455,"Toys,Fashion,Home Decor"
22463,"Phones,Toys,Home Decor"
22467,"Fashion,Back to School,Phones"
22471,"Phones,Fashion,Painiting Supplies"
22474,"Phones,Fashion,Back to School"
22476,"Fitness,Phones,Home Decor"
22478,"Fashion,Phones,Home Decor"
22480,"Fashion,Toys,Beauty Products"
22483,"Phones,Home Decor,Toys"
22484,"Phones,Back to School,Fashion"
22485,"Toys,Phones,Home Decor"
22488,"Home Decor,Phones,Fashion"
22490,"Phones,Home Decor,Gaming"
22492,"Phones,Painiting Supplies,Fashion"
22494,"Home Decor,Phones,Toys"
22497,"Fashion,Phones,Toys"
22499,"Phones,Fashion,Toys"
22501,"Fashion,Phones,Home Decor"
22507,"Home Decor,Toys,Fashion"
22509,"Phones,Fashion,Gaming"
22516,"Phones,Fashion,Home Decor"
22517,"Phones,Home Decor,Fashion"
22519,"Phones,Fashion,Books"
22523,"Fashion,Gaming,Phones"
22525,"Fashion,Phones,Home Decor"
22527,"Toys,Phones,Fashion"
22528,"Phones,Board Games,Fitness"
22531,"Phones,Beauty Products,Kitchen cleaning Supplies"
22533,"Fashion,Phones,Toys"
22534,"Fashion,Toys,Ereaders"
22535,"Phones,Fashion,Gaming"
22538,"Phones,Gaming,Board Games"
22544,"Fashion,Toys,Home Decor"
22547,"Phones,Toys,Groceries"
22549,"Phones,Home Decor,Fashion"
22555,"Back to School,Fashion,Phones"
22558,"Phones,Home Decor,Pet Supplies"
22559,"Phones,Fashion,Gaming"
22560,"Home Decor,Phones,Gaming"
22562,"Gaming,Phones,Home Decor"
22563,"Phones,Home Decor,Kitchen cleaning Supplies"
22566,"Back to School,Phones,Home Decor"
22570,"Fashion,Phones,Home Decor"
22576,"Phones,Home Decor,Toys"
22577,"Phones,Painiting Supplies,Books"
22579,"Phones,Fashion,Groceries"
22580,"Home Decor,Phones,Gaming"
22584,"Phones,Fashion,Back to School"
22588,"Phones,Home Decor,Back to School"
22593,"Fashion,Phones,Toys"
22597,"Phones,Gaming,Fashion"
22598,"Phones,Gaming,Fashion"
22599,"Phones,Gaming,Fitness"
22601,"Fashion,Phones,Beauty Products"
22602,"Phones,Back to School,Fitness"
22603,"Gaming,Phones,Fitness"
22606,"Toys,Fashion,Books"
22608,"Fashion,Home Decor,Toys"
22610,"Fashion,Phones,Toys"
22611,"Phones,Home Decor,Fashion"
22614,"Phones,Home Decor,Gaming"
22616,"Phones,Fashion,Home Decor"
22618,"Board Games,Fashion,Groceries"
22622,"Groceries,Phones,Toys"
22624,"Phones,Ereaders,Toys"
22625,"Phones,Fashion,Gaming"
22626,"Phones,Home Decor,Groceries"
22629,"Fashion,Gaming,Phones"
22630,"Fashion,Gaming,Groceries"
22633,"Phones,Fashion,Home Decor"
22639,"Phones,Fashion,Toys"
22640,"Phones,Toys,Fashion"
22641,"Toys,Home Decor,Fashion"
22643,"Phones,Home Decor,Fashion"
22644,"Phones,Gaming,Fashion"
22647,"Fashion,Phones,Home Decor"
22652,"Toys,Phones,Board Games"
22654,"Fashion,Phones,Home Decor"
22655,"Home Decor,Phones,Gaming"
22659,"Fashion,Phones,Toys"
22661,"Fashion,Phones,Toys"
22662,"Phones,Gaming,Beauty Products"
22663,"Phones,Fashion,Back to School"
22666,"Fashion,Phones,Back to School"
22669,"Fashion,Phones,Home Decor"
22670,"Phones,Home Decor,Ereaders"
22672,"Home Decor,Toys,Phones"
22673,"Phones,Fashion,Toys"
22675,"Fashion,Phones,Kitchen cleaning Supplies"
22676,"Phones,Toys,Fashion"
22678,"Phones,Back to School,Fashion"
22679,"Fashion,Phones,Toys"
22680,"Phones,Toys,Fashion"
22681,"Phones,Painiting Supplies,Fashion"
22685,"Phones,Toys,Fashion"
22689,"Home Decor,Back to School,Phones"
22690,"Phones,Groceries,Toys"
22692,"Fashion,Phones,Home Decor"
22693,"Phones,Fashion,Home Decor"
22694,"Phones,Fashion,Gaming"
22697,"Phones,Home Decor,Fashion"
22699,"Toys,Phones,Fashion"
22701,"Fashion,Phones,Back to School"
22702,"Fashion,Toys,Home Decor"
22704,"Phones,Gaming,Fitness"
22711,"Fashion,Phones,Toys"
22717,"Phones,Fashion,Toys"
22718,"Phones,Back to School,Groceries"
22719,"Back to School,Phones,Fashion"
22720,"Fashion,Phones,Books"
22723,"Phones,Toys,Groceries"
22724,"Toys,Phones,Home Decor"
22725,"Fashion,Phones,Gaming"
22726,"Phones,Fashion,Back to School"
22727,"Back to School,Fashion,Ereaders"
22728,"Phones,Home Decor,Toys"
22729,"Fashion,Home Decor,Gaming"
22734,"Toys,Phones,Board Games"
22737,"Phones,Gaming,Groceries"
22739,"Gaming,Home Decor,Fashion"
22742,"Toys,Home Decor,Phones"
22746,"Phones,Home Decor,Fashion"
22747,"Phones,Fashion,Groceries"
22748,"Fashion,Phones,Groceries"
22750,"Phones,Back to School,Home Decor"
22752,"Toys,Fitness,Fashion"
22753,"Back to School,Phones,Kitchen cleaning Supplies"
22754,"Phones,Painiting Supplies,Toys"
22755,"Phones,Fashion,Gaming"
22756,"Phones,Toys,Fashion"
22757,"Home Decor,Phones,Books"
22759,"Phones,Beauty Products,Fashion"
22764,"Home Decor,Phones,Fashion"
22766,"Home Decor,Phones,Toys"
22767,"Kitchen cleaning Supplies,Home Decor,Ereaders"
22770,"Fashion,Home Decor,Toys"
22771,"Phones,Fashion,Toys"
22772,"Fashion,Phones,Home Decor"
22774,"Fashion,Phones,Back to School"
22779,"Home Decor,Phones,Back to School"
22780,"Phones,Fashion,Toys"
22781,"Phones,Fashion,Back to School"
22783,"Fashion,Phones,Gaming"
22784,"Phones,Fashion,Toys"
22785,"Phones,Groceries,Toys"
22787,"Fashion,Phones,Toys"
22788,"Phones,Back to School,Fashion"
22790,"Phones,Toys,Kitchen cleaning Supplies"
22791,"Fashion,Gaming,Phones"
22795,"Phones,Home Decor,Groceries"
22797,"Fashion,Books,Back to School"
22799,"Phones,Home Decor,Fashion"
22801,"Fitness,Home Decor,Fashion"
22803,"Fashion,Toys,Gaming"
22805,"Phones,Fashion,Toys"
22809,"Phones,Toys,Fashion"
22813,"Fashion,Phones,Home Decor"
22814,"Fashion,Phones,Back to School"
22816,"Phones,Toys,Fashion"
22817,"Toys,Phones,Board Games"
22818,"Books,Back to School,Fashion"
22823,"Home Decor,Phones,Fashion"
22824,"Fashion,Groceries,Toys"
22825,"Home Decor,Phones,Toys"
22826,"Phones,Fashion,Toys"
22827,"Phones,Gaming,Pet Supplies"
22828,"Phones,Fashion,Back to School"
22830,"Phones,Fashion,Toys"
22831,"Phones,Gaming,Home Decor"
22837,"Fashion,Phones,Laptops"
22839,"Fashion,Toys,Phones"
22840,"Phones,Back to School,Pet Supplies"
22842,"Phones,Fashion,Home Decor"
22844,"Fashion,Phones,Beauty Products"
22846,"Phones,Home Decor,Toys"
22850,"Fashion,Toys,Back to School"
22853,"Phones,Fashion,Toys"
22858,"Phones,Fashion,Gaming"
22861,"Phones,Fashion,Back to School"
22864,"Phones,Toys,Fashion"
22866,"Fashion,Phones,Groceries"
22880,"Phones,Home Decor,Books"
22881,"Gaming,Phones,Home Decor"
22886,"Fashion,Phones,Toys"
22887,"Phones,Back to School,Fitness"
22889,"Phones,Back to School,Books"
22890,"Phones,Home Decor,Gaming"
22896,"Phones,Gaming,Beauty Products"
22897,"Phones,Home Decor,Toys"
22898,"Home Decor,Phones,Fashion"
22905,"Fashion,Phones,Home Decor"
22910,"Fashion,Phones,Gaming"
22911,"Gaming,Phones,Groceries"
22914,"Phones,Toys,Beauty Products"
22917,"Gaming,Phones,Home Decor"
22918,"Fashion,Phones,Home Decor"
22920,"Gaming,Phones,Fashion"
22927,"Fashion,Back to School,Home Decor"
22928,"Back to School,Phones,Beauty Products"
22931,"Back to School,Home Decor,Gaming"
22933,"Phones,Home Decor,Gaming"
22934,"Fashion,Phones,Groceries"
22935,"Phones,Home Decor,Fashion"
22939,"Back to School,Fitness,Phones"
22945,"Phones,Toys,Groceries"
22946,"Home Decor,Phones,Toys"
22947,"Phones,Home Decor,Fashion"
22949,"Phones,Home Decor,Groceries"
22951,"Phones,Toys,Books"
22952,"Phones,Fashion,Laptops"
22954,"Toys,Phones,Fashion"
22956,"Fashion,Phones,Toys"
22960,"Phones,Toys,Fashion"
22961,"Phones,Fashion,Gaming"
22962,"Fashion,Phones,Toys"
22963,"Phones,Gaming,Consumer Durables"
22964,"Phones,Fashion,Toys"
22965,"Phones,Fashion,Home Decor"
22966,"Toys,Phones,Fashion"
22973,"Phones,Fashion,Toys"
22975,"Phones,Home Decor,Ereaders"
22976,"Phones,Fashion,Back to School"
22979,"Phones,Toys,Painiting Supplies"
22980,"Phones,Fashion,Back to School"
22985,"Fashion,Phones,Home Decor"
22987,"Fashion,Phones,Gaming"
22988,"Toys,Groceries,Fashion"
22996,"Fitness,Groceries,Toys"
22997,"Phones,Gaming,Board Games"
23000,"Phones,Home Decor,Fashion"
23004,"Home Decor,Phones,Toys"
23005,"Fashion,Phones,Home Decor"
23006,"Phones,Toys,Books"
23009,"Phones,Toys,Fashion"
23014,"Fashion,Phones,Back to School"
23016,"Phones,Fashion,Toys"
23019,"Toys,Phones,Home Decor"
23023,"Phones,Toys,Pet Supplies"
23026,"Home Decor,Gaming,Books"
23030,"Phones,Toys,Board Games"
23032,"Phones,Fashion,Toys"
23033,"Fashion,Phones,Gaming"
23034,"Phones,Fashion,Toys"
23036,"Phones,Fashion,Toys"
23038,"Home Decor,Phones,Gaming"
23039,"Phones,Groceries,Fashion"
23040,"Home Decor,Phones,Gaming"
23041,"Fashion,Gaming,Phones"
23042,"Phones,Fashion,Toys"
23046,"Toys,Phones,Groceries"
23049,"Home Decor,Phones,Fashion"
23050,"Gaming,Home Decor,Back to School"
23053,"Phones,Toys,Fashion"
23054,"Phones,Home Decor,Gaming"
23055,"Home Decor,Gaming,Fashion"
23057,"Toys,Home Decor,Phones"
23059,"Phones,Toys,Pet Supplies"
23062,"Phones,Toys,Home Decor"
